row_key,district_name,crime_head,month,district_id,crime_head_id,month_index,month_of_year,lag_1,lag_2,lag_3,lag_12,roll_3,roll_6,roll_12,district_lag_1,head_share,std_6,std_12,accel_3_12,accel_1_12,head_state_lag_1,head_state_roll_3,state_lag_1,state_roll_3,head_state_share,district_roll_3,district_accel,detected_share_lag_1,detected_roll_6,population_m,literacy_pct,urban_pct,pop_density_k,days_in_month,target_spike,target_count,spike_eligible
19-0-2024-12,Bidar,All,2024-12,19,0,24299,12,13,16,9,10,12.667,11.0,11.333,13,1.0,4.726,3.496,1.1176,1.1471,1744,1545.0,1744,1545.0,1.0,12.67,1.1471,0.5385,7.0,1.993,70.5,24.4,0.366,31,0,12,1
19-0-2025-01,Bidar,All,2025-01,19,0,24300,1,12,13,16,10,13.667,12.333,11.5,12,1.0,3.543,3.476,1.1884,1.0435,1290,1578.33,1290,1578.33,1.0,13.67,1.0435,0.5833,7.83,1.993,70.5,24.4,0.366,31,0,18,1
19-0-2025-02,Bidar,All,2025-02,19,0,24301,2,18,12,13,11,14.333,14.167,12.167,18,1.0,3.131,3.869,1.1781,1.4795,1210,1414.67,1210,1414.67,1.0,14.33,1.4795,0.5556,8.67,1.993,70.5,24.4,0.366,28,0,10,1
19-0-2025-03,Bidar,All,2025-03,19,0,24302,3,10,18,12,13,13.333,13.0,12.083,10,1.0,3.162,3.904,1.1034,0.8276,1077,1192.33,1077,1192.33,1.0,13.33,0.8276,0.7,7.83,1.993,70.5,24.4,0.366,31,0,10,1
19-0-2025-04,Bidar,All,2025-04,19,0,24303,4,10,10,18,13,12.667,13.167,11.833,10,1.0,2.967,3.933,1.0704,0.8451,1168,1151.67,1168,1151.67,1.0,12.67,0.8451,0.6,8.0,1.993,70.5,24.4,0.366,30,0,13,1
19-0-2025-05,Bidar,All,2025-05,19,0,24304,5,13,10,10,13,11.0,12.667,11.833,13,1.0,2.687,3.933,0.9296,1.0986,1168,1137.67,1168,1137.67,1.0,11.0,1.0986,0.6923,7.67,1.993,70.5,24.4,0.366,31,0,15,1
19-0-2025-06,Bidar,All,2025-06,19,0,24305,6,15,13,10,4,12.667,13.0,12.0,15,1.0,2.828,4.021,1.0556,1.25,1190,1175.33,1190,1175.33,1.0,12.67,1.25,0.5333,7.83,1.993,70.5,24.4,0.366,30,0,7,1
19-0-2025-07,Bidar,All,2025-07,19,0,24306,7,7,15,13,7,11.667,12.167,12.25,7,1.0,3.625,3.585,0.9524,0.5714,1187,1181.67,1187,1181.67,1.0,11.67,0.5714,0.7143,7.5,1.993,70.5,24.4,0.366,31,0,15,1
19-0-2025-08,Bidar,All,2025-08,19,0,24307,8,15,7,15,17,12.333,11.667,12.917,15,1.0,2.925,3.278,0.9548,1.1613,1190,1189.0,1190,1189.0,1.0,12.33,1.1613,0.4,6.83,1.993,70.5,24.4,0.366,31,0,11,1
19-0-2025-09,Bidar,All,2025-09,19,0,24308,9,11,15,7,9,11.0,11.833,12.417,11,1.0,2.853,3.068,0.8859,0.8859,1214,1197.0,1214,1197.0,1.0,11.0,0.8859,0.5455,6.67,1.993,70.5,24.4,0.366,30,0,14,1
19-0-2025-10,Bidar,All,2025-10,19,0,24309,10,14,11,15,16,13.333,12.5,12.833,14,1.0,2.814,2.911,1.039,1.0909,1104,1169.33,1104,1169.33,1.0,13.33,1.0909,0.7143,7.33,1.993,70.5,24.4,0.366,31,0,18,1
19-0-2025-11,Bidar,All,2025-11,19,0,24310,11,18,14,11,13,14.333,13.333,13.0,18,1.0,3.496,3.136,1.1026,1.3846,1707,1341.67,1707,1341.67,1.0,14.33,1.3846,0.6111,7.67,1.993,70.5,24.4,0.366,30,0,17,1
19-0-2025-12,Bidar,All,2025-12,19,0,24311,12,17,18,14,12,16.333,13.667,13.333,17,1.0,3.727,3.325,1.225,1.275,1697,1502.67,1697,1502.67,1.0,16.33,1.275,0.8235,8.67,1.993,70.5,24.4,0.366,31,0,15,1
19-0-2026-01,Bidar,All,2026-01,19,0,24312,1,15,17,18,18,16.667,15.0,13.583,15,1.0,2.236,3.328,1.227,1.1043,1284,1562.67,1284,1562.67,1.0,16.67,1.1043,0.4,8.83,1.993,70.5,24.4,0.366,31,0,17,1
19-0-2026-02,Bidar,All,2026-02,19,0,24313,2,17,15,17,10,16.333,15.333,13.5,17,1.0,2.357,3.227,1.2099,1.2593,2265,1748.67,2265,1748.67,1.0,16.33,1.2593,0.4118,9.0,1.993,70.5,24.4,0.366,28,0,21,1
19-0-2026-03,Bidar,All,2026-03,19,0,24314,3,21,17,15,10,17.667,17.0,14.417,21,1.0,2.236,3.639,1.2254,1.4566,2094,1881.0,2094,1881.0,1.0,17.67,1.4566,0.5238,9.83,1.993,70.5,24.4,0.366,31,0,20,1
19-0-2026-04,Bidar,All,2026-04,19,0,24315,4,20,21,17,13,19.333,18.0,15.25,20,1.0,2.0,3.677,1.2678,1.3115,2455,2271.33,2455,2271.33,1.0,19.33,1.3115,0.55,10.0,1.993,70.5,24.4,0.366,30,0,25,1
19-0-2026-05,Bidar,All,2026-05,19,0,24316,5,25,20,21,15,22.0,19.167,16.25,25,1.0,3.287,4.474,1.3538,1.5385,2324,2291.0,2324,2291.0,1.0,22.0,1.5385,0.6,10.67,1.993,70.5,24.4,0.366,31,0,21,1
19-0-2026-06,Bidar,All,2026-06,19,0,24317,6,21,25,20,7,22.0,19.833,16.75,21,1.0,3.184,4.639,1.3134,1.2537,2456,2411.67,2456,2411.67,1.0,22.0,1.2537,0.619,10.5,1.993,70.5,24.4,0.366,30,0,29,1
2-0-2024-02,Bengaluru Rural,All,2024-02,2,0,24289,2,70,72,80,64,74.0,71.333,63.333,70,1.0,15.261,14.343,1.1684,1.1053,1240,1432.33,1240,1432.33,1.0,74.0,1.1053,0.5857,39.5,2.472,77.9,30.6,1.075,28,0,64,1
2-0-2024-03,Bengaluru Rural,All,2024-03,2,0,24290,3,64,70,72,56,68.667,73.333,63.333,64,1.0,13.25,14.343,1.0842,1.0105,1148,1225.0,1148,1225.0,1.0,68.67,1.0105,0.6562,42.17,2.472,77.9,30.6,1.075,31,0,80,1
2-0-2024-04,Bengaluru Rural,All,2024-04,2,0,24291,4,80,64,70,48,71.333,77.333,65.333,80,1.0,10.812,14.846,1.0918,1.2245,1171,1186.33,1171,1186.33,1.0,71.33,1.2245,0.6,44.83,2.472,77.9,30.6,1.075,30,0,64,1
2-0-2024-05,Bengaluru Rural,All,2024-05,2,0,24292,5,64,80,64,47,69.333,71.667,66.667,64,1.0,6.574,13.918,1.04,0.96,1175,1164.67,1175,1164.67,1.0,69.33,0.96,0.5156,41.33,2.472,77.9,30.6,1.075,31,0,65,1
2-0-2024-06,Bengaluru Rural,All,2024-06,2,0,24293,6,65,64,80,52,69.667,69.167,68.167,65,1.0,5.728,12.628,1.022,0.9535,1270,1205.33,1270,1205.33,1.0,69.67,0.9535,0.5538,40.0,2.472,77.9,30.6,1.075,30,0,78,1
2-0-2024-07,Bengaluru Rural,All,2024-07,2,0,24294,7,78,65,64,65,69.0,70.167,70.333,78,1.0,6.593,11.877,0.981,1.109,1177,1207.33,1177,1207.33,1.0,69.0,1.109,0.5769,40.83,2.472,77.9,30.6,1.075,31,0,69,1
2-0-2024-08,Bengaluru Rural,All,2024-08,2,0,24295,8,69,78,65,52,70.667,70.0,70.667,69,1.0,6.608,11.778,1.0,0.9764,1103,1183.33,1103,1183.33,1.0,70.67,0.9764,0.5507,40.33,2.472,77.9,30.6,1.075,31,0,65,1
2-0-2024-09,Bengaluru Rural,All,2024-09,2,0,24296,9,65,69,78,56,70.667,70.167,71.75,65,1.0,6.466,10.545,0.9849,0.9059,1214,1164.67,1214,1164.67,1.0,70.67,0.9059,0.4769,38.5,2.472,77.9,30.6,1.075,30,0,71,1
2-0-2024-10,Bengaluru Rural,All,2024-10,2,0,24297,10,71,65,69,98,68.333,68.667,73.0,71,1.0,4.853,9.434,0.9361,0.9726,1190,1169.0,1190,1169.0,1.0,68.33,0.9726,0.493,36.33,2.472,77.9,30.6,1.075,31,0,79,1
2-0-2024-11,Bengaluru Rural,All,2024-11,2,0,24298,11,79,71,65,80,71.667,71.167,71.417,79,1.0,5.61,6.116,1.0035,1.1062,1701,1368.33,1701,1368.33,1.0,71.67,1.1062,0.4051,36.17,2.472,77.9,30.6,1.075,30,0,99,1
2-0-2024-12,Bengaluru Rural,All,2024-12,2,0,24299,12,99,79,71,72,83.0,76.833,73.0,99,1.0,11.052,9.6,1.137,1.3562,1744,1545.0,1744,1545.0,1.0,83.0,1.3562,0.5152,38.67,2.472,77.9,30.6,1.075,31,0,78,1
2-0-2025-01,Bengaluru Rural,All,2025-01,2,0,24300,1,78,99,79,70,85.333,76.833,73.5,78,1.0,11.052,9.691,1.161,1.0612,1290,1578.33,1290,1578.33,1.0,85.33,1.0612,0.4872,37.5,2.472,77.9,30.6,1.075,31,0,51,1
2-0-2025-02,Bengaluru Rural,All,2025-02,2,0,24301,2,51,78,99,64,76.0,73.833,71.917,51,1.0,14.633,11.514,1.0568,0.7092,1210,1414.67,1210,1414.67,1.0,76.0,0.7092,0.451,35.0,2.472,77.9,30.6,1.075,28,0,62,1
2-0-2025-03,Bengaluru Rural,All,2025-03,2,0,24302,3,62,51,78,80,63.667,73.333,71.75,62,1.0,14.974,11.641,0.8873,0.8641,1077,1192.33,1077,1192.33,1.0,63.67,0.8641,0.5161,35.17,2.472,77.9,30.6,1.075,31,0,57,1
2-0-2025-04,Bengaluru Rural,All,2025-04,2,0,24303,4,57,62,51,64,56.667,71.0,69.833,57,1.0,16.197,12.013,0.8115,0.8162,1168,1151.67,1168,1151.67,1.0,56.67,0.8162,0.5263,34.33,2.472,77.9,30.6,1.075,30,0,48,1
2-0-2025-05,Bengaluru Rural,All,2025-05,2,0,24304,5,48,57,62,65,55.667,65.833,68.5,48,1.0,17.696,13.395,0.8127,0.7007,1168,1137.67,1168,1137.67,1.0,55.67,0.7007,0.3542,31.83,2.472,77.9,30.6,1.075,31,0,73,1
2-0-2025-06,Bengaluru Rural,All,2025-06,2,0,24305,6,73,48,57,78,59.333,61.5,69.167,73,1.0,10.935,13.403,0.8578,1.0554,1190,1175.33,1190,1175.33,1.0,59.33,1.0554,0.5342,29.83,2.472,77.9,30.6,1.075,30,0,59,1
2-0-2025-07,Bengaluru Rural,All,2025-07,2,0,24306,7,59,73,48,69,60.0,58.333,67.583,59,1.0,8.076,13.388,0.8878,0.873,1187,1181.67,1187,1181.67,1.0,60.0,0.873,0.4237,27.67,2.472,77.9,30.6,1.075,31,0,63,1
2-0-2025-08,Bengaluru Rural,All,2025-08,2,0,24307,8,63,59,73,65,65.0,60.333,67.083,63,1.0,7.476,13.438,0.9689,0.9391,1190,1189.0,1190,1189.0,1.0,65.0,0.9391,0.5238,29.33,2.472,77.9,30.6,1.075,31,0,64,1
2-0-2025-09,Bengaluru Rural,All,2025-09,2,0,24308,9,64,63,59,71,62.0,60.667,67.0,64,1.0,7.587,13.454,0.9254,0.9552,1214,1197.0,1214,1197.0,1.0,62.0,0.9552,0.5469,29.83,2.472,77.9,30.6,1.075,30,0,53,1
2-0-2025-10,Bengaluru Rural,All,2025-10,2,0,24309,10,53,64,63,79,60.0,60.0,65.5,53,1.0,8.042,13.919,0.916,0.8092,1104,1169.33,1104,1169.33,1.0,60.0,0.8092,0.4528,28.83,2.472,77.9,30.6,1.075,31,1,91,1
2-0-2025-11,Bengaluru Rural,All,2025-11,2,0,24310,11,91,53,64,99,69.333,67.167,66.5,91,1.0,12.226,15.223,1.0426,1.3684,1707,1341.67,1707,1341.67,1.0,69.33,1.3684,0.5385,34.17,2.472,77.9,30.6,1.075,30,0,96,1
2-0-2025-12,Bengaluru Rural,All,2025-12,2,0,24311,12,96,91,53,78,80.0,71.0,66.25,96,1.0,16.361,14.703,1.2075,1.4491,1697,1502.67,1697,1502.67,1.0,80.0,1.4491,0.5833,37.0,2.472,77.9,30.6,1.075,31,0,56,1
2-0-2026-01,Bengaluru Rural,All,2026-01,2,0,24312,1,56,96,91,51,81.0,70.5,64.417,56,1.0,16.761,14.494,1.2574,0.8693,1284,1562.67,1284,1562.67,1.0,81.0,0.8693,0.5714,38.17,2.472,77.9,30.6,1.075,31,1,117,1
2-0-2026-02,Bengaluru Rural,All,2026-02,2,0,24313,2,117,56,96,62,89.667,79.5,69.917,117,1.0,23.472,19.881,1.2825,1.6734,2265,1748.67,2265,1748.67,1.0,89.67,1.6734,0.5385,43.17,2.472,77.9,30.6,1.075,28,0,104,1
2-0-2026-03,Bengaluru Rural,All,2026-03,2,0,24314,3,104,117,56,57,92.333,86.167,73.417,104,1.0,23.801,21.785,1.2577,1.4166,2094,1881.0,2094,1881.0,1.0,92.33,1.4166,0.5769,47.33,2.472,77.9,30.6,1.075,31,1,133,1
2-0-2026-04,Bengaluru Rural,All,2026-04,2,0,24315,4,133,104,117,48,118.0,99.5,79.75,133,1.0,23.894,26.606,1.4796,1.6677,2455,2271.33,2455,2271.33,1.0,118.0,1.6677,0.4962,54.33,2.472,77.9,30.6,1.075,30,0,126,1
2-0-2026-05,Bengaluru Rural,All,2026-05,2,0,24316,5,126,133,104,73,121.0,105.333,86.25,126,1.0,25.336,27.565,1.4029,1.4609,2324,2291.0,2324,2291.0,1.0,121.0,1.4609,0.5873,58.5,2.472,77.9,30.6,1.075,31,0,137,1
2-0-2026-06,Bengaluru Rural,All,2026-06,2,0,24317,6,137,126,133,59,132.0,112.167,91.583,137,1.0,27.346,30.519,1.4413,1.4959,2456,2411.67,2456,2411.67,1.0,132.0,1.4959,0.5912,62.67,2.472,77.9,30.6,1.075,30,0,101,1
20-0-2024-02,Koppal,All,2024-02,20,0,24289,2,15,13,20,8,16.0,15.167,12.5,15,1.0,3.023,3.571,1.28,1.2,1240,1432.33,1240,1432.33,1.0,16.0,1.2,0.6667,7.5,1.626,68.1,16.9,0.226,28,0,10,1
20-0-2024-03,Koppal,All,2024-03,20,0,24290,3,10,15,13,8,12.667,15.0,12.667,10,1.0,3.266,3.399,1.0,0.7895,1148,1225.0,1148,1225.0,1.0,12.67,0.7895,0.4,7.17,1.626,68.1,16.9,0.226,31,0,11,1
20-0-2024-04,Koppal,All,2024-04,20,0,24291,4,11,10,15,11,12.0,14.5,12.917,11,1.0,3.594,3.148,0.929,0.8516,1171,1186.33,1171,1186.33,1.0,12.0,0.8516,0.5455,7.17,1.626,68.1,16.9,0.226,30,0,13,1
20-0-2024-05,Koppal,All,2024-05,20,0,24292,5,13,11,10,12,11.333,13.667,13.083,13,1.0,3.249,3.095,0.8662,0.9936,1175,1164.67,1175,1164.67,1.0,11.33,0.9936,0.3077,6.5,1.626,68.1,16.9,0.226,31,0,9,1
20-0-2024-06,Koppal,All,2024-06,20,0,24293,6,9,13,11,10,11.0,11.833,12.833,9,1.0,2.034,3.287,0.8571,0.7013,1270,1205.33,1270,1205.33,1.0,11.0,0.7013,0.5556,6.0,1.626,68.1,16.9,0.226,30,0,13,1
20-0-2024-07,Koppal,All,2024-07,20,0,24294,7,13,9,13,10,11.667,11.833,13.083,13,1.0,2.034,3.174,0.8917,0.9936,1177,1207.33,1177,1207.33,1.0,11.67,0.9936,0.5385,6.0,1.626,68.1,16.9,0.226,31,0,7,1
20-0-2024-08,Koppal,All,2024-08,20,0,24295,8,7,13,9,11,9.667,10.5,12.833,7,1.0,2.141,3.508,0.7532,0.5455,1103,1183.33,1103,1183.33,1.0,9.67,0.5455,0.5714,5.0,1.626,68.1,16.9,0.226,31,0,11,1
20-0-2024-09,Koppal,All,2024-09,20,0,24296,9,11,7,13,14,10.333,10.667,12.833,11,1.0,2.134,3.508,0.8052,0.8571,1214,1164.67,1214,1164.67,1.0,10.33,0.8571,0.2727,4.83,1.626,68.1,16.9,0.226,30,0,6,1
20-0-2024-10,Koppal,All,2024-10,20,0,24297,10,6,11,7,18,8.0,9.833,12.167,6,1.0,2.734,3.955,0.6575,0.4932,1190,1169.0,1190,1169.0,1.0,8.0,0.4932,0.3333,4.17,1.626,68.1,16.9,0.226,31,0,11,1
20-0-2024-11,Koppal,All,2024-11,20,0,24298,11,11,6,11,20,9.333,9.5,11.583,11,1.0,2.432,3.546,0.8058,0.9496,1701,1368.33,1701,1368.33,1.0,9.33,0.9496,0.6364,4.67,1.626,68.1,16.9,0.226,30,1,16,1
20-0-2024-12,Koppal,All,2024-12,20,0,24299,12,16,11,6,13,11.0,10.667,11.25,16,1.0,3.399,2.861,0.9778,1.4222,1744,1545.0,1744,1545.0,1.0,11.0,1.4222,0.5625,5.33,1.626,68.1,16.9,0.226,31,0,12,1
20-0-2025-01,Koppal,All,2025-01,20,0,24300,1,12,16,11,15,13.0,10.5,11.167,12,1.0,3.304,2.824,1.1642,1.0746,1290,1578.33,1290,1578.33,1.0,13.0,1.0746,0.5,5.17,1.626,68.1,16.9,0.226,31,0,17,1
20-0-2025-02,Koppal,All,2025-02,20,0,24301,2,17,12,16,10,15.0,12.167,11.333,17,1.0,3.625,3.091,1.3235,1.5,1210,1414.67,1210,1414.67,1.0,15.0,1.5,0.5294,6.0,1.626,68.1,16.9,0.226,28,0,11,1
20-0-2025-03,Koppal,All,2025-03,20,0,24302,3,11,17,12,11,13.333,12.167,11.417,11,1.0,3.625,3.068,1.1679,0.9635,1077,1192.33,1077,1192.33,1.0,13.33,0.9635,0.8182,7.0,1.626,68.1,16.9,0.226,31,0,6,1
20-0-2025-04,Koppal,All,2025-04,20,0,24303,4,6,11,17,13,11.333,12.167,11.0,6,1.0,3.625,3.416,1.0303,0.5455,1168,1151.67,1168,1151.67,1.0,11.33,0.5455,0.5,7.17,1.626,68.1,16.9,0.226,30,1,17,1
20-0-2025-05,Koppal,All,2025-05,20,0,24304,5,17,6,11,9,11.333,13.167,11.333,17,1.0,3.976,3.771,1.0,1.5,1168,1137.67,1168,1137.67,1.0,11.33,1.5,0.3529,7.0,1.626,68.1,16.9,0.226,31,0,14,1
20-0-2025-06,Koppal,All,2025-06,20,0,24305,6,14,17,6,13,12.333,12.833,11.75,14,1.0,3.804,3.767,1.0496,1.1915,1190,1175.33,1190,1175.33,1.0,12.33,1.1915,0.4286,6.5,1.626,68.1,16.9,0.226,30,1,18,1
20-0-2025-07,Koppal,All,2025-07,20,0,24306,7,18,14,17,7,16.333,13.833,12.167,18,1.0,4.22,4.14,1.3425,1.4795,1187,1181.67,1187,1181.67,1.0,16.33,1.4795,0.5556,7.17,1.626,68.1,16.9,0.226,31,0,11,1
20-0-2025-08,Koppal,All,2025-08,20,0,24307,8,11,18,14,11,14.333,12.833,12.5,11,1.0,4.059,3.862,1.1467,0.88,1190,1189.0,1190,1189.0,1.0,14.33,0.88,0.5455,6.67,1.626,68.1,16.9,0.226,31,0,16,1
20-0-2025-09,Koppal,All,2025-09,20,0,24308,9,16,11,18,6,15.0,13.667,12.917,16,1.0,4.11,3.947,1.1613,1.2387,1214,1197.0,1214,1197.0,1.0,15.0,1.2387,0.75,7.17,1.626,68.1,16.9,0.226,30,0,11,1
20-0-2025-10,Koppal,All,2025-10,20,0,24309,10,11,16,11,11,12.667,14.5,13.333,11,1.0,2.754,3.424,0.95,0.825,1104,1169.33,1104,1169.33,1.0,12.67,0.825,0.3636,7.33,1.626,68.1,16.9,0.226,31,1,19,1
20-0-2025-11,Koppal,All,2025-11,20,0,24310,11,19,11,16,16,15.333,14.833,14.0,19,1.0,3.131,3.674,1.0952,1.3571,1707,1341.67,1707,1341.67,1.0,15.33,1.3571,0.7368,8.67,1.626,68.1,16.9,0.226,30,1,25,1
20-0-2025-12,Koppal,All,2025-12,20,0,24311,12,25,19,11,12,18.333,16.667,14.75,25,1.0,4.853,4.763,1.2429,1.6949,1697,1502.67,1697,1502.67,1.0,18.33,1.6949,0.6,10.17,1.626,68.1,16.9,0.226,31,0,15,1
20-0-2026-01,Koppal,All,2026-01,20,0,24312,1,15,25,19,17,19.667,16.167,15.0,15,1.0,4.845,4.69,1.3111,1.0,1284,1562.67,1284,1562.67,1.0,19.67,1.0,0.6,10.0,1.626,68.1,16.9,0.226,31,0,24,1
20-0-2026-02,Koppal,All,2026-02,20,0,24313,2,24,15,25,11,21.333,18.333,15.583,24,1.0,4.955,5.299,1.369,1.5401,2265,1748.67,2265,1748.67,1.0,21.33,1.5401,0.75,12.0,1.626,68.1,16.9,0.226,28,0,21,1
20-0-2026-03,Koppal,All,2026-03,20,0,24314,3,21,24,15,6,20.0,19.167,16.417,21,1.0,4.913,5.299,1.2183,1.2792,2094,1881.0,2094,1881.0,1.0,20.0,1.2792,0.5238,11.83,1.626,68.1,16.9,0.226,31,0,27,1
20-0-2026-04,Koppal,All,2026-04,20,0,24315,4,27,21,24,17,24.0,21.833,18.167,27,1.0,4.017,5.03,1.3211,1.4862,2455,2271.33,2455,2271.33,1.0,24.0,1.4862,0.5185,13.5,1.626,68.1,16.9,0.226,30,0,28,1
20-0-2026-05,Koppal,All,2026-05,20,0,24316,5,28,27,21,14,25.333,23.333,19.083,28,1.0,4.346,5.693,1.3275,1.4672,2324,2291.0,2324,2291.0,1.0,25.33,1.4672,0.5714,13.83,1.626,68.1,16.9,0.226,31,0,31,1
20-0-2026-06,Koppal,All,2026-06,20,0,24317,6,31,28,27,18,28.667,24.333,20.5,31,1.0,5.217,6.331,1.3984,1.5122,2456,2411.67,2456,2411.67,1.0,28.67,1.5122,0.5806,14.33,1.626,68.1,16.9,0.226,30,0,24,1
21-0-2024-02,Haveri,All,2024-02,21,0,24289,2,13,18,17,9,16.0,13.5,12.5,13,1.0,3.862,4.031,1.28,1.04,1240,1432.33,1240,1432.33,1.0,16.0,1.04,0.6923,7.17,1.869,77.6,21.9,0.388,28,0,13,1
21-0-2024-03,Haveri,All,2024-03,21,0,24290,3,13,13,18,12,14.667,14.333,12.833,13,1.0,3.037,3.891,1.1429,1.013,1148,1225.0,1148,1225.0,1.0,14.67,1.013,0.5385,7.5,1.869,77.6,21.9,0.388,31,0,12,1
21-0-2024-04,Haveri,All,2024-04,21,0,24291,4,12,13,13,12,12.667,14.833,12.833,12,1.0,2.267,3.891,0.987,0.9351,1171,1186.33,1171,1186.33,1.0,12.67,0.9351,0.5,7.33,1.869,77.6,21.9,0.388,30,0,10,1
21-0-2024-05,Haveri,All,2024-05,21,0,24292,5,10,12,13,11,11.667,13.833,12.667,10,1.0,2.794,3.965,0.9211,0.7895,1175,1164.67,1175,1164.67,1.0,11.67,0.7895,0.5,7.0,1.869,77.6,21.9,0.388,31,0,11,1
21-0-2024-06,Haveri,All,2024-06,21,0,24293,6,11,10,12,6,11.0,12.833,12.667,11,1.0,2.544,3.965,0.8684,0.8684,1270,1205.33,1270,1205.33,1.0,11.0,0.8684,0.8182,7.17,1.869,77.6,21.9,0.388,30,0,14,1
21-0-2024-07,Haveri,All,2024-07,21,0,24294,7,14,11,10,19,11.667,12.167,13.333,14,1.0,1.344,3.424,0.875,1.05,1177,1207.33,1177,1207.33,1.0,11.67,1.05,0.7857,7.83,1.869,77.6,21.9,0.388,31,0,8,1
21-0-2024-08,Haveri,All,2024-08,21,0,24295,8,8,14,11,8,11.0,11.333,12.417,8,1.0,1.972,3.252,0.8859,0.6443,1103,1183.33,1103,1183.33,1.0,11.0,0.6443,0.625,7.17,1.869,77.6,21.9,0.388,31,0,9,1
21-0-2024-09,Haveri,All,2024-09,21,0,24296,9,9,8,14,9,10.333,10.667,12.5,9,1.0,1.972,3.149,0.8267,0.72,1214,1164.67,1214,1164.67,1.0,10.33,0.72,0.4444,6.67,1.869,77.6,21.9,0.388,30,0,8,1
21-0-2024-10,Haveri,All,2024-10,21,0,24297,10,8,9,8,16,8.333,10.0,12.417,8,1.0,2.082,3.252,0.6711,0.6443,1190,1169.0,1190,1169.0,1.0,8.33,0.6443,0.25,6.0,1.869,77.6,21.9,0.388,31,1,15,1
21-0-2024-11,Haveri,All,2024-11,21,0,24298,11,15,8,9,17,10.667,10.833,12.333,15,1.0,2.794,3.171,0.8649,1.2162,1701,1368.33,1701,1368.33,1.0,10.67,1.2162,0.6,6.67,1.869,77.6,21.9,0.388,30,1,19,1
21-0-2024-12,Haveri,All,2024-12,21,0,24299,12,19,15,8,18,14.0,12.167,12.5,19,1.0,4.14,3.452,1.12,1.52,1744,1545.0,1744,1545.0,1.0,14.0,1.52,0.5263,6.83,1.869,77.6,21.9,0.388,31,0,10,1
21-0-2025-01,Haveri,All,2025-01,21,0,24300,1,10,19,15,13,14.667,11.5,11.833,10,1.0,4.113,3.078,1.2394,0.8451,1290,1578.33,1290,1578.33,1.0,14.67,0.8451,0.3,5.5,1.869,77.6,21.9,0.388,31,0,14,1
21-0-2025-02,Haveri,All,2025-02,21,0,24301,2,14,10,19,13,14.333,12.5,11.917,14,1.0,3.862,3.121,1.2028,1.1748,1210,1414.67,1210,1414.67,1.0,14.33,1.1748,0.5,5.83,1.869,77.6,21.9,0.388,28,0,5,1
21-0-2025-03,Haveri,All,2025-03,21,0,24302,3,5,14,10,12,9.667,11.833,11.25,5,1.0,4.67,3.631,0.8593,0.4444,1077,1192.33,1077,1192.33,1.0,9.67,0.4444,0.4,5.5,1.869,77.6,21.9,0.388,31,0,13,1
21-0-2025-04,Haveri,All,2025-04,21,0,24303,4,13,5,14,10,10.667,12.667,11.333,13,1.0,4.346,3.659,0.9412,1.1471,1168,1151.67,1168,1151.67,1.0,10.67,1.1471,0.8462,7.0,1.869,77.6,21.9,0.388,30,0,14,1
21-0-2025-05,Haveri,All,2025-05,21,0,24304,5,14,13,5,11,10.667,12.5,11.667,14,1.0,4.272,3.704,0.9143,1.2,1168,1137.67,1168,1137.67,1.0,10.67,1.2,0.5,6.67,1.869,77.6,21.9,0.388,31,0,10,1
21-0-2025-06,Haveri,All,2025-06,21,0,24305,6,10,14,13,14,12.333,11.0,11.583,10,1.0,3.162,3.73,1.0647,0.8633,1190,1175.33,1190,1175.33,1.0,12.33,0.8633,0.5,5.83,1.869,77.6,21.9,0.388,30,0,9,1
21-0-2025-07,Haveri,All,2025-07,21,0,24306,7,9,10,14,8,11.0,10.833,11.167,9,1.0,3.236,3.716,0.9851,0.806,1187,1181.67,1187,1181.67,1.0,11.0,0.806,0.4444,6.0,1.869,77.6,21.9,0.388,31,1,16,1
21-0-2025-08,Haveri,All,2025-08,21,0,24307,8,16,9,10,9,11.667,11.167,11.833,16,1.0,3.625,3.804,0.9859,1.3521,1190,1189.0,1190,1189.0,1.0,11.67,1.3521,0.25,5.5,1.869,77.6,21.9,0.388,31,0,9,1
21-0-2025-09,Haveri,All,2025-09,21,0,24308,9,9,16,9,8,11.333,11.833,11.833,9,1.0,2.672,3.804,0.9577,0.7606,1214,1197.0,1214,1197.0,1.0,11.33,0.7606,0.4444,5.83,1.869,77.6,21.9,0.388,30,0,9,1
21-0-2025-10,Haveri,All,2025-10,21,0,24309,10,9,9,16,15,11.333,11.167,11.917,9,1.0,2.794,3.73,0.951,0.7552,1104,1169.33,1104,1169.33,1.0,11.33,0.7552,0.6667,5.0,1.869,77.6,21.9,0.388,31,1,17,1
21-0-2025-11,Haveri,All,2025-11,21,0,24310,11,17,9,9,19,11.667,11.667,12.083,17,1.0,3.448,3.904,0.9655,1.4069,1707,1341.67,1707,1341.67,1.0,11.67,1.4069,0.3529,4.83,1.869,77.6,21.9,0.388,30,0,14,1
21-0-2025-12,Haveri,All,2025-12,21,0,24311,12,14,17,9,10,13.333,12.333,11.667,14,1.0,3.448,3.375,1.1429,1.2,1697,1502.67,1697,1502.67,1.0,13.33,1.2,0.2857,4.67,1.869,77.6,21.9,0.388,31,0,17,1
