ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
14607,50937,1,2024-08-27,1,27,286,1284,27,46007,1,0
14608,50938,1,2024-06-16,1,12,228,1036,12,46008,1,0
14609,50938,1,2024-10-20,1,12,228,1036,12,46009,1,0
14610,50947,1,2023-08-22,1,14,242,1099,14,46018,1,0
14611,50949,1,2024-02-28,1,1,10,49,1,46020,1,0
14612,50966,1,2026-06-15,1,1,4,16,1,46033,1,0
14613,50969,1,2025-12-17,1,1,3,10,1,46037,1,0
14614,50976,1,2024-06-11,1,1,22,102,1,46041,1,0
14615,50978,1,2024-04-17,1,1,4,16,1,46044,1,0
14616,50987,1,2025-08-26,1,5,174,798,5,46051,1,0
14617,50987,1,2025-10-15,1,5,174,798,5,46052,1,0
14618,50997,1,2025-07-13,1,1,95,433,1,46062,1,0
14619,50999,1,2024-10-26,1,3,137,628,3,46063,1,0
14620,51000,1,2026-04-26,1,28,288,1296,28,46065,1,0
14621,51001,1,2023-04-27,1,7,193,879,7,46066,1,0
14622,51005,1,2023-06-17,1,3,140,638,3,46068,1,0
14623,51005,1,2023-07-05,1,3,140,638,3,46069,1,0
14624,51009,1,2024-07-28,1,3,150,684,3,46073,1,0
14625,51016,1,2026-07-13,1,1,59,266,1,46076,1,0
14626,51020,1,2023-11-27,1,15,246,1119,15,46079,1,0
14627,51025,1,2025-02-06,1,12,231,1050,12,46085,1,0
14628,51032,1,2025-11-29,1,1,36,166,1,46092,1,0
14629,51041,1,2024-01-05,1,5,179,819,5,46098,1,0
14630,51043,1,2024-02-17,1,5,177,811,5,46101,1,0
14631,51051,1,2023-05-25,1,1,114,523,1,46106,1,0
14632,51052,1,2023-03-15,1,6,190,863,6,46107,1,0
14633,51054,1,2024-09-29,1,1,59,265,1,46110,1,0
14634,51056,1,2024-07-07,1,1,1,1,1,46111,1,0
14635,51057,1,2023-07-16,1,1,73,329,1,46113,1,0
14636,51058,1,2023-11-26,1,1,77,348,1,46114,1,0
14637,51061,1,2026-07-13,1,7,196,892,7,46115,1,0
14638,51065,1,2023-09-18,1,3,146,668,3,46116,1,0
14639,51065,1,2023-10-01,1,3,146,668,3,46117,1,0
14640,51068,1,2024-03-12,1,1,18,86,1,46118,1,0
14641,51068,1,2024-04-14,1,1,18,86,1,46119,1,0
14642,51071,1,2025-09-17,1,8,209,949,8,46124,1,0
14643,51082,1,2023-12-23,1,7,191,872,7,46132,1,0
14644,51096,1,2025-05-20,1,28,289,1299,28,46138,1,0
14645,51096,1,2025-05-21,1,28,289,1299,28,46140,1,0
14646,51098,1,2023-11-01,1,16,248,1124,16,46144,1,0
14647,51099,1,2024-06-29,1,4,167,763,4,46145,1,0
14648,51101,1,2025-04-07,1,13,237,1078,13,46146,1,0
14649,51104,1,2026-07-13,1,1,75,341,1,46148,1,0
14650,51104,1,2026-06-25,1,1,75,341,1,46149,1,0
14651,51105,1,2026-05-22,1,1,89,404,1,46151,1,0
14652,51108,1,2025-11-22,1,1,11,52,1,46156,1,0
14653,51114,1,2023-08-25,1,6,190,864,6,46165,1,0
14654,51117,1,2024-01-31,1,1,88,397,1,46167,1,0
14655,51122,1,2025-02-18,1,1,58,259,1,46172,1,0
14656,51122,1,2025-02-17,1,1,58,259,1,46173,1,0
14657,51124,1,2023-12-04,1,1,72,321,1,46174,1,0
14658,51124,1,2024-04-19,1,1,72,321,1,46175,1,0
14659,51125,1,2026-07-13,1,1,119,545,1,46176,1,0
14660,51126,1,2024-07-06,1,3,149,682,3,46177,1,0
14661,51128,1,2024-01-02,1,1,13,58,1,46181,1,0
14662,51141,1,2025-11-06,1,4,159,728,4,46194,1,0
14663,51141,1,2025-10-29,1,4,159,728,4,46195,1,0
14664,51142,1,2026-02-01,1,1,50,230,1,46196,1,0
14665,51150,1,2023-04-19,1,19,261,1179,19,46207,1,0
14666,51151,1,2026-07-13,1,1,97,442,1,46208,1,0
14667,51165,1,2025-08-16,1,1,59,265,1,46220,1,0
14668,51165,1,2025-07-05,1,1,59,265,1,46221,1,0
14669,51166,1,2026-07-13,1,1,88,400,1,46222,1,0
14670,51172,1,2023-08-13,1,8,205,930,8,46227,1,0
14671,51172,1,2023-09-06,1,8,205,930,8,46228,1,0
14672,51172,1,2023-08-10,1,8,205,930,8,46229,1,0
14673,51176,1,2026-03-14,1,2,129,589,2,46236,1,0
14674,51178,1,2024-12-23,1,10,219,997,10,46239,1,0
14675,51194,1,2024-06-10,1,1,10,47,1,46254,1,0
14676,51196,1,2026-07-13,1,17,253,1144,17,46255,1,0
14677,51196,1,2026-07-13,1,17,253,1144,17,46256,1,0
14678,51201,1,2024-07-28,1,1,119,545,1,46261,1,0
14679,51212,1,2026-06-21,1,9,215,979,9,46271,1,0
14680,51212,1,2026-05-24,1,9,215,979,9,46272,1,0
14681,51217,1,2024-12-26,1,9,214,976,9,46280,1,0
14682,51217,1,2024-12-28,1,9,214,976,9,46281,1,0
14683,51217,1,2024-12-10,1,9,214,976,9,46282,1,0
14684,51222,1,2024-12-15,1,3,140,641,3,46287,1,0
14685,51224,1,2024-05-27,1,3,138,631,3,46288,1,0
14686,51226,1,2024-07-15,1,1,5,25,1,46289,1,0
14687,51226,1,2024-05-07,1,1,5,25,1,46290,1,0
14688,51227,1,2023-11-10,1,1,36,163,1,46291,1,0
14689,51231,1,2026-05-31,1,17,253,1145,17,46297,1,0
14690,51240,1,2026-05-22,1,23,274,1234,23,46306,1,0
14691,51244,1,2025-09-01,1,1,118,541,1,46312,1,0
14692,51249,1,2026-07-13,1,1,62,281,1,46317,1,0
14693,51254,1,2024-04-23,1,4,162,745,4,46319,1,0
14694,51261,1,2026-07-13,1,1,77,348,1,46327,1,0
14695,51262,1,2023-07-21,1,8,202,919,8,46328,1,0
14696,51262,1,2023-06-06,1,8,202,919,8,46329,1,0
14697,51264,1,2024-10-22,1,1,65,293,1,46330,1,0
14698,51269,1,2025-06-11,1,7,196,892,7,46336,1,0
14699,51271,1,2025-03-24,1,1,59,267,1,46340,1,0
14700,51277,1,2023-06-01,1,31,296,1336,31,46345,1,0
14701,51288,1,2025-11-24,1,17,253,1145,17,46353,1,0
14702,51288,1,2025-11-25,1,17,253,1145,17,46354,1,0
14703,51290,1,2023-10-07,1,18,256,1155,18,46355,1,0
14704,51290,1,2023-10-30,1,18,256,1155,18,46356,1,0
14705,51290,1,2023-12-12,1,18,256,1155,18,46357,1,0
14706,51291,1,2026-01-01,1,1,29,133,1,46358,1,0
14707,51300,1,2025-02-26,1,1,70,315,1,46368,1,0
14708,51300,1,2024-11-21,1,1,70,315,1,46369,1,0
14709,51307,1,2025-01-10,1,3,139,633,3,46372,1,0
14710,51308,1,2023-04-13,1,5,181,828,5,46374,1,0
14711,51314,1,2023-12-09,1,5,177,811,5,46379,1,0
14712,51319,1,2026-04-09,1,1,95,432,1,46381,1,0
14713,51323,1,2026-06-25,1,3,153,695,3,46382,1,0
14714,51329,1,2026-07-13,1,7,200,907,7,46386,1,0
14715,51331,1,2023-04-29,1,31,298,1342,31,46388,1,0
14716,51331,1,2023-04-17,1,31,298,1342,31,46389,1,0
14717,51331,1,2023-04-20,1,31,298,1342,31,46390,1,0
14718,51345,1,2023-07-12,1,3,142,650,3,46399,1,0
14719,51345,1,2023-09-01,1,3,142,650,3,46400,1,0
14720,51348,1,2024-01-21,1,15,246,1117,15,46401,1,0
14721,51352,1,2025-08-19,1,8,205,931,8,46402,1,0
14722,51353,1,2025-11-26,1,6,182,832,6,46405,1,0
14723,51357,1,2026-07-13,1,1,12,56,1,46406,1,0
14724,51368,1,2024-06-14,1,1,30,137,1,46418,1,0
14725,51374,1,2024-07-06,1,1,57,256,1,46420,1,0
14726,51377,1,2026-07-13,1,3,141,644,3,46426,1,0
14727,51377,1,2026-07-09,1,3,141,644,3,46427,1,0
14728,51380,1,2024-08-24,1,15,247,1123,15,46429,1,0
14729,51384,1,2024-10-19,1,13,233,1060,13,46432,1,0
14730,51387,1,2026-04-29,1,1,34,157,1,46435,1,0
14731,51393,1,2023-12-24,1,13,235,1067,13,46438,1,0
14732,51393,1,2023-11-03,1,13,235,1067,13,46439,1,0
14733,51395,1,2026-01-04,1,1,59,265,1,46440,1,0
14734,51396,1,2024-08-09,1,1,42,198,1,46441,1,0
14735,51396,1,2024-09-06,1,1,42,198,1,46443,1,0
14736,51400,1,2023-05-09,1,1,94,428,1,46447,1,0
14737,51403,1,2024-11-05,1,8,205,927,8,46448,1,0
14738,51403,1,2024-11-10,1,8,205,927,8,46449,1,0
14739,51414,1,2023-08-23,1,1,102,465,1,46456,1,0
14740,51416,1,2026-07-11,1,8,202,919,8,46457,1,0
14741,51420,1,2024-01-31,1,12,232,1053,12,46461,1,0
14742,51420,1,2023-12-07,1,12,232,1053,12,46462,1,0
14743,51425,1,2024-04-29,1,5,172,788,5,46465,1,0
14744,51426,1,2026-06-30,1,1,61,276,1,46467,1,0
14745,51426,1,2026-07-08,1,1,61,276,1,46468,1,0
14746,51427,1,2026-06-18,1,27,286,1285,27,46469,1,0
14747,51434,1,2024-09-26,1,26,282,1268,26,46473,1,0
14748,51444,1,2025-03-31,1,1,74,335,1,46477,1,0
14749,51448,1,2026-05-06,1,8,202,919,8,46478,1,0
14750,51449,1,2023-12-10,1,1,67,300,1,46479,1,0
14751,51450,1,2024-01-23,1,1,8,37,1,46480,1,0
14752,51450,1,2024-02-29,1,1,8,37,1,46481,1,0
14753,51474,1,2025-11-29,1,4,161,738,4,46500,1,0
14754,51474,1,2025-12-02,1,4,161,738,4,46501,1,0
14755,51477,1,2026-07-13,1,4,164,751,4,46505,1,0
14756,51477,1,2026-07-13,1,4,164,751,4,46506,1,0
14757,51477,1,2026-07-13,1,4,164,751,4,46507,1,0
14758,51479,1,2025-08-31,1,3,138,629,3,46509,1,0
14759,51481,1,2025-04-08,1,1,50,229,1,46510,1,0
14760,51481,1,2025-03-08,1,1,50,229,1,46511,1,0
14761,51481,1,2025-04-11,1,1,50,229,1,46512,1,0
14762,51485,1,2026-07-02,1,20,265,1191,20,46516,1,0
14763,51502,1,2024-10-01,1,1,102,467,1,46531,1,0
14764,51506,1,2023-09-20,1,9,215,977,9,46537,1,0
14765,51515,1,2026-01-04,1,3,152,692,3,46542,1,0
14766,51519,1,2025-09-09,1,5,177,811,5,46544,1,0
14767,51523,1,2026-02-21,1,17,253,1143,17,46551,1,0
14768,51526,1,2024-10-17,1,5,168,764,5,46555,1,0
14769,51531,1,2025-01-29,1,7,200,909,7,46559,1,0
14770,51541,1,2026-07-13,1,10,218,993,10,46566,1,0
14771,51543,1,2024-01-21,1,10,221,1007,10,46567,1,0
14772,51543,1,2024-02-03,1,10,221,1007,10,46568,1,0
14773,51545,1,2024-03-23,1,1,32,145,1,46572,1,0
14774,51551,1,2026-06-04,1,1,17,80,1,46578,1,0
14775,51555,1,2026-06-08,1,1,17,81,1,46582,1,0
14776,51570,1,2023-05-14,1,1,118,542,1,46593,1,0
14777,51575,1,2026-06-05,1,1,50,226,1,46599,1,0
14778,51578,1,2023-11-15,1,3,138,631,3,46600,1,0
14779,51578,1,2024-01-22,1,3,138,631,3,46601,1,0
14780,51579,1,2026-05-10,1,9,212,963,9,46602,1,0
14781,51581,1,2023-08-01,1,1,53,242,1,46603,1,0
14782,51582,1,2023-06-05,1,5,168,769,5,46604,1,0
14783,51582,1,2023-06-25,1,5,168,769,5,46605,1,0
14784,51591,1,2024-08-01,1,27,285,1283,27,46611,1,0
14785,51592,1,2026-06-24,1,1,111,504,1,46612,1,0
14786,51592,1,2026-04-08,1,1,111,504,1,46613,1,0
14787,51592,1,2026-05-08,1,1,111,504,1,46614,1,0
14788,51595,1,2023-06-05,1,4,155,706,4,46617,1,0
14789,51604,1,2023-05-16,1,12,228,1036,12,46620,1,0
14790,51605,1,2025-05-23,1,1,32,144,1,46621,1,0
14791,51626,1,2026-01-23,1,7,199,902,7,46632,1,0
14792,51627,1,2023-04-27,1,16,249,1129,16,46634,1,0
14793,51627,1,2023-04-15,1,16,249,1129,16,46635,1,0
14794,51638,1,2024-01-03,1,12,231,1049,12,46645,1,0
14795,51639,1,2023-10-31,1,1,21,96,1,46646,1,0
14796,51642,1,2025-05-22,1,1,83,372,1,46647,1,0
14797,51647,1,2025-09-14,1,5,171,781,5,46652,1,0
14798,51648,1,2023-03-08,1,3,145,664,3,46653,1,0
14799,51649,1,2025-03-19,1,3,143,656,3,46654,1,0
14800,51653,1,2026-07-13,1,1,40,188,1,46658,1,0
14801,51653,1,2026-07-13,1,1,40,188,1,46659,1,0
14802,51660,1,2023-04-13,1,1,115,526,1,46663,1,0
14803,51660,1,2023-04-06,1,1,115,526,1,46665,1,0
14804,51664,1,2025-05-07,1,1,32,145,1,46668,1,0
14805,51664,1,2025-06-15,1,1,32,145,1,46669,1,0
14806,51673,1,2025-12-08,1,1,37,169,1,46676,1,0
14807,51689,1,2025-03-01,1,5,173,790,5,46683,1,0
14808,51695,1,2026-05-11,1,1,93,424,1,46684,1,0
14809,51695,1,2026-05-11,1,1,93,424,1,46685,1,0
14810,51695,1,2026-05-22,1,1,93,424,1,46686,1,0
14811,51708,1,2025-01-31,1,1,43,202,1,46694,1,0
14812,51712,1,2025-02-08,1,1,6,27,1,46699,1,0
14813,51723,1,2026-06-24,1,1,100,453,1,46707,1,0
14814,51724,1,2023-05-23,1,1,93,421,1,46708,1,0
14815,51728,1,2024-05-08,1,22,269,1210,22,46713,1,0
14816,51729,1,2025-03-24,1,5,172,788,5,46714,1,0
14817,51733,1,2023-08-17,1,1,57,256,1,46717,1,0
14818,51735,1,2023-03-20,1,1,108,493,1,46718,1,0
14819,51742,1,2025-06-12,1,1,101,460,1,46720,1,0
14820,51753,1,2024-08-15,1,1,107,488,1,46729,1,0
14821,51758,1,2026-06-03,1,16,249,1130,16,46733,1,0
14822,51758,1,2026-07-13,1,16,249,1130,16,46734,1,0
14823,51758,1,2026-07-13,1,16,249,1130,16,46735,1,0
14824,51767,1,2026-03-14,1,4,163,747,4,46737,1,0
14825,51767,1,2026-03-04,1,4,163,747,4,46738,1,0
14826,51774,1,2024-04-04,1,1,107,488,1,46743,1,0
14827,51789,1,2024-03-26,1,13,237,1077,13,46752,1,0
14828,51794,1,2025-09-22,1,1,113,514,1,46756,1,0
14829,51794,1,2025-09-18,1,1,113,514,1,46757,1,0
14830,51794,1,2025-10-17,1,1,113,514,1,46758,1,0
14831,51805,1,2024-10-22,1,4,166,758,4,46771,1,0
14832,51806,1,2025-09-09,1,4,156,711,4,46772,1,0
14833,51806,1,2025-05-27,1,4,156,711,4,46773,1,0
14834,51830,1,2024-09-23,1,1,70,315,1,46795,1,0
14835,51830,1,2024-05-30,1,1,70,315,1,46796,1,0
14836,51837,1,2025-11-07,1,1,81,361,1,46800,1,0
14837,51838,1,2025-07-03,1,17,253,1143,17,46803,1,0
14838,51845,1,2023-06-30,1,1,57,257,1,46809,1,0
14839,51845,1,2023-07-22,1,1,57,257,1,46810,1,0
14840,51852,1,2023-08-19,1,5,177,811,5,46817,1,0
14841,51852,1,2023-07-30,1,5,177,811,5,46818,1,0
14842,51854,1,2025-11-09,1,4,156,712,4,46819,1,0
14843,51857,1,2026-02-25,1,1,101,460,1,46820,1,0
14844,51861,1,2023-12-08,1,1,23,107,1,46825,1,0
14845,51861,1,2023-10-10,1,1,23,107,1,46826,1,0
14846,51861,1,2023-11-19,1,1,23,107,1,46827,1,0
14847,51866,1,2024-12-02,1,1,90,410,1,46830,1,0
14848,51866,1,2024-12-25,1,1,90,410,1,46831,1,0
14849,51867,1,2024-05-28,1,3,142,649,3,46832,1,0
14850,51879,1,2025-08-13,1,2,130,595,2,46836,1,0
14851,51879,1,2025-10-02,1,2,130,595,2,46837,1,0
14852,51886,1,2024-04-03,1,27,286,1286,27,46847,1,0
14853,51887,1,2023-10-05,1,9,210,956,9,46849,1,0
14854,51888,1,2026-03-27,1,1,84,376,1,46850,1,0
14855,51888,1,2026-04-22,1,1,84,376,1,46851,1,0
14856,51902,1,2024-12-02,1,21,267,1204,21,46861,1,0
14857,51902,1,2024-10-08,1,21,267,1204,21,46862,1,0
14858,51903,1,2024-10-18,1,1,80,358,1,46863,1,0
14859,51905,1,2024-08-01,1,8,204,925,8,46864,1,0
14860,51906,1,2023-07-19,1,5,175,804,5,46865,1,0
14861,51906,1,2023-07-05,1,5,175,804,5,46866,1,0
14862,51910,1,2025-12-22,1,21,266,1201,21,46869,1,0
14863,51912,1,2023-11-27,1,1,113,514,1,46872,1,0
14864,51912,1,2023-11-11,1,1,113,514,1,46873,1,0
14865,51914,1,2026-05-02,1,14,239,1086,14,46874,1,0
14866,51914,1,2026-03-19,1,14,239,1086,14,46875,1,0
14867,51929,1,2023-10-18,1,1,66,295,1,46888,1,0
14868,51930,1,2026-07-13,1,10,218,991,10,46889,1,0
14869,51934,1,2026-04-08,1,29,292,1317,29,46894,1,0
14870,51935,1,2023-04-12,1,12,229,1042,12,46895,1,0
14871,51937,1,2025-05-05,1,29,291,1311,29,46898,1,0
14872,51941,1,2023-09-11,1,16,250,1134,16,46904,1,0
14873,51945,1,2026-01-01,1,11,224,1017,11,46908,1,0
14874,51949,1,2025-12-06,1,1,50,225,1,46911,1,0
14875,51950,1,2024-08-07,1,1,63,287,1,46913,1,0
14876,51950,1,2024-07-23,1,1,63,287,1,46914,1,0
14877,51952,1,2025-09-25,1,6,189,858,6,46915,1,0
14878,51964,1,2026-01-13,1,14,239,1086,14,46923,1,0
14879,51965,1,2024-07-02,1,16,249,1129,16,46924,1,0
14880,51965,1,2024-10-22,1,16,249,1129,16,46925,1,0
14881,51966,1,2024-05-05,1,1,47,214,1,46926,1,0
14882,51968,1,2026-06-14,1,1,71,317,1,46928,1,0
14883,51968,1,2026-06-17,1,1,71,317,1,46929,1,0
14884,51978,1,2024-06-23,1,12,230,1046,12,46935,1,0
14885,51993,1,2026-06-28,1,29,291,1311,29,46946,1,0
14886,51994,1,2026-06-14,1,1,77,348,1,46948,1,0
14887,51994,1,2026-06-12,1,1,77,348,1,46949,1,0
14888,52002,1,2026-07-13,1,1,102,464,1,46956,1,0
14889,52005,1,2023-11-12,1,1,119,544,1,46959,1,0
14890,52005,1,2024-03-23,1,1,119,544,1,46960,1,0
14891,52014,1,2024-05-07,1,1,62,282,1,46964,1,0
14892,52025,1,2025-01-25,1,3,152,694,3,46973,1,0
14893,52025,1,2025-01-19,1,3,152,694,3,46974,1,0
14894,52026,1,2024-08-08,1,7,197,897,7,46976,1,0
14895,52026,1,2024-09-06,1,7,197,897,7,46977,1,0
14896,52029,1,2026-02-23,1,11,225,1021,11,46978,1,0
14897,52030,1,2026-07-01,1,1,25,117,1,46979,1,0
14898,52030,1,2026-07-04,1,1,25,117,1,46980,1,0
14899,52041,1,2026-07-12,1,1,98,443,1,46988,1,0
14900,52041,1,2026-07-13,1,1,98,443,1,46989,1,0
14901,52048,1,2023-08-21,1,1,102,464,1,46996,1,0
14902,52051,1,2024-08-10,1,1,107,488,1,46998,1,0
14903,52051,1,2024-10-06,1,1,107,488,1,46999,1,0
14904,52051,1,2024-10-02,1,1,107,488,1,47000,1,0
14905,52053,1,2026-07-12,1,1,89,404,1,47001,1,0
14906,52053,1,2026-07-13,1,1,89,404,1,47002,1,0
14907,52072,1,2023-10-16,1,13,237,1077,13,47015,1,0
14908,52081,1,2024-11-06,1,4,154,701,4,47023,1,0
14909,52084,1,2026-05-08,1,1,22,100,1,47027,1,0
14910,52086,1,2023-09-05,1,5,171,782,5,47031,1,0
14911,52087,1,2024-07-08,1,1,50,229,1,47032,1,0
14912,52098,1,2025-12-11,1,1,17,79,1,47036,1,0
14913,52099,1,2025-04-12,1,7,191,869,7,47038,1,0
14914,52104,1,2024-07-03,1,1,91,414,1,47041,1,0
14915,52104,1,2024-07-19,1,1,91,414,1,47042,1,0
14916,52119,1,2025-10-25,1,19,262,1181,19,47053,1,0
14917,52119,1,2025-10-27,1,19,262,1181,19,47054,1,0
14918,52119,1,2025-11-10,1,19,262,1181,19,47055,1,0
14919,52120,1,2025-01-15,1,1,10,47,1,47057,1,0
14920,52127,1,2023-12-05,1,1,120,552,1,47060,1,0
14921,52136,1,2023-08-11,1,2,130,594,2,47069,1,0
14922,52136,1,2023-03-28,1,2,130,594,2,47070,1,0
14923,52140,1,2024-11-10,1,1,74,331,1,47073,1,0
14924,52145,1,2023-05-18,1,4,157,719,4,47077,1,1
14925,52147,1,2026-05-24,1,1,113,513,1,47080,1,0
14926,52148,1,2026-07-13,1,22,269,1211,22,47081,1,0
14927,52149,1,2023-02-18,1,1,83,372,1,47082,1,0
14928,52149,1,2023-02-12,1,1,83,372,1,47083,1,0
14929,52153,1,2026-03-01,1,4,156,712,4,47085,1,0
14930,52156,1,2026-07-13,1,1,1,4,1,47089,1,0
14931,52157,1,2026-06-21,1,4,163,750,4,47090,1,0
14932,52160,1,2026-07-13,1,1,29,132,1,47093,1,0
14933,52168,1,2025-09-22,1,1,91,413,1,47103,1,0
14934,52168,1,2025-07-23,1,1,91,413,1,47104,1,0
14935,52173,1,2024-04-27,1,1,92,419,1,47106,1,0
14936,52174,1,2023-05-27,1,1,15,69,1,47107,1,0
14937,52178,1,2026-02-09,1,7,196,891,7,47110,1,0
14938,52184,1,2025-08-03,1,1,22,103,1,47119,1,0
14939,52184,1,2025-11-14,1,1,22,103,1,47120,1,0
14940,52202,1,2025-05-15,1,3,149,679,3,47132,1,0
14941,52204,1,2024-07-03,1,1,55,251,1,47134,1,0
14942,52212,1,2023-07-10,1,1,102,467,1,47137,1,0
14943,52240,1,2026-05-26,1,2,131,600,2,47154,1,0
14944,52244,1,2024-09-14,1,2,135,619,2,47155,1,0
14945,52245,1,2023-09-06,1,1,79,355,1,47156,1,0
14946,52252,1,2023-09-30,1,1,54,248,1,47161,1,0
14947,52252,1,2023-09-04,1,1,54,248,1,47162,1,0
14948,52260,1,2025-10-06,1,1,24,114,1,47165,1,0
14949,52271,1,2026-03-29,1,20,265,1194,20,47170,1,0
14950,52271,1,2026-05-16,1,20,265,1194,20,47171,1,0
14951,52275,1,2025-08-16,1,5,168,768,5,47173,1,0
14952,52276,1,2025-11-28,1,4,167,763,4,47176,1,0
14953,52276,1,2025-11-19,1,4,167,763,4,47177,1,0
14954,52279,1,2023-11-24,1,1,120,552,1,47183,1,0
14955,52287,1,2026-04-12,1,1,88,401,1,47186,1,0
14956,52294,1,2025-02-10,1,5,171,782,5,47192,1,0
14957,52295,1,2024-03-27,1,1,34,158,1,47193,1,0
14958,52295,1,2024-02-13,1,1,34,158,1,47194,1,0
14959,52295,1,2024-02-28,1,1,34,158,1,47195,1,0
14960,52305,1,2026-04-19,1,10,217,988,10,47202,1,0
14961,52305,1,2026-04-21,1,10,217,988,10,47203,1,0
14962,52307,1,2026-03-11,1,1,57,255,1,47204,1,0
14963,52310,1,2026-07-13,1,2,128,586,2,47207,1,0
14964,52311,1,2023-03-21,1,1,28,128,1,47208,1,0
14965,52323,1,2024-07-15,1,11,223,1013,11,47217,1,0
14966,52337,1,2024-06-08,1,1,49,221,1,47232,1,0
14967,52338,1,2025-12-13,1,6,183,834,6,47234,1,0
14968,52339,1,2026-03-04,1,1,63,287,1,47235,1,0
14969,52339,1,2026-04-09,1,1,63,287,1,47236,1,0
14970,52343,1,2023-07-06,1,1,81,363,1,47239,1,0
14971,52343,1,2023-04-08,1,1,81,363,1,47240,1,0
14972,52357,1,2025-12-08,1,11,224,1018,11,47246,1,0
14973,52360,1,2025-12-09,1,4,159,728,4,47247,1,0
14974,52363,1,2026-07-13,1,18,258,1166,18,47250,1,0
14975,52370,1,2025-11-15,1,2,125,573,2,47260,1,0
14976,52371,1,2023-07-16,1,1,109,497,1,47261,1,0
14977,52372,1,2026-05-28,1,1,120,549,1,47262,1,0
14978,52379,1,2023-05-25,1,3,136,620,3,47264,1,0
14979,52394,1,2025-03-07,1,5,170,777,5,47273,1,0
14980,52402,1,2026-04-11,1,1,44,205,1,47277,1,0
14981,52402,1,2026-04-16,1,1,44,205,1,47278,1,0
14982,52403,1,2023-09-17,1,12,232,1055,12,47279,1,0
14983,52404,1,2023-02-01,1,4,155,704,4,47281,1,0
14984,52406,1,2025-06-29,1,2,129,590,2,47282,1,0
14985,52407,1,2024-01-09,1,2,126,575,2,47286,1,0
14986,52410,1,2026-07-13,1,3,142,650,3,47288,1,0
14987,52410,1,2026-07-13,1,3,142,650,3,47289,1,0
14988,52413,1,2024-01-20,1,1,101,457,1,47292,1,0
14989,52414,1,2026-03-31,1,1,62,279,1,47294,1,0
14990,52414,1,2026-03-18,1,1,62,279,1,47295,1,0
14991,52426,1,2025-05-30,1,1,38,177,1,47304,1,0
14992,52427,1,2025-07-06,1,25,278,1252,25,47305,1,0
14993,52427,1,2025-06-08,1,25,278,1252,25,47306,1,0
14994,52428,1,2023-03-11,1,18,257,1162,18,47307,1,0
14995,52428,1,2023-03-23,1,18,257,1162,18,47308,1,0
14996,52429,1,2025-03-20,1,1,84,378,1,47309,1,0
14997,52436,1,2025-01-28,1,1,57,258,1,47314,1,0
14998,52437,1,2025-08-21,1,28,288,1294,28,47315,1,0
14999,52450,1,2024-01-21,1,6,184,840,6,47328,1,0
15000,52453,1,2026-05-29,1,1,95,431,1,47331,1,0
15001,52453,1,2026-05-18,1,1,95,431,1,47332,1,0
15002,52461,1,2024-02-06,1,1,29,131,1,47338,1,0
15003,52461,1,2024-03-31,1,1,29,131,1,47339,1,0
15004,52467,1,2026-05-26,1,22,271,1224,22,47344,1,0
15005,52470,1,2024-12-28,1,29,291,1312,29,47345,1,0
15006,52470,1,2025-01-05,1,29,291,1312,29,47346,1,0
15007,52470,1,2024-12-24,1,29,291,1312,29,47347,1,0
15008,52484,1,2025-12-23,1,29,290,1307,29,47358,1,0
15009,52485,1,2026-05-05,1,19,262,1180,19,47359,1,0
15010,52487,1,2024-01-15,1,1,98,447,1,47361,1,0
15011,52492,1,2026-06-18,1,3,139,635,3,47365,1,0
15012,52493,1,2026-05-21,1,12,229,1043,12,47366,1,0
15013,52495,1,2023-04-26,1,29,290,1304,29,47369,1,0
15014,52496,1,2023-06-27,1,11,226,1027,11,47370,1,0
15015,52496,1,2023-06-04,1,11,226,1027,11,47371,1,0
15016,52502,1,2023-11-29,1,1,65,294,1,47375,1,0
15017,52502,1,2023-12-16,1,1,65,294,1,47376,1,0
15018,52504,1,2026-03-20,1,4,157,716,4,47377,1,0
15019,52512,1,2023-04-17,1,7,197,897,7,47380,1,0
15020,52512,1,2023-06-24,1,7,197,897,7,47381,1,0
15021,52513,1,2024-11-01,1,4,157,718,4,47382,1,1
15022,52518,1,2024-12-01,1,2,125,573,2,47384,1,0
15023,52520,1,2025-11-27,1,5,169,773,5,47387,1,0
15024,52521,1,2023-02-16,1,4,164,752,4,47388,1,0
15025,52521,1,2023-03-29,1,4,164,752,4,47389,1,0
15026,52527,1,2026-05-05,1,1,33,149,1,47391,1,0
15027,52532,1,2026-04-01,1,1,57,255,1,47394,1,0
15028,52533,1,2025-12-06,1,1,60,270,1,47396,1,0
15029,52533,1,2025-10-23,1,1,60,270,1,47397,1,0
15030,52545,1,2026-02-19,1,1,73,327,1,47407,1,0
15031,52548,1,2024-08-03,1,3,144,659,3,47409,1,0
15032,52553,1,2024-12-11,1,1,59,266,1,47415,1,0
15033,52555,1,2025-12-28,1,12,229,1041,12,47416,1,0
15034,52559,1,2025-09-05,1,19,260,1171,19,47420,1,0
15035,52559,1,2025-11-05,1,19,260,1171,19,47421,1,0
15036,52560,1,2024-07-05,1,24,276,1241,24,47422,1,0
