CSID,CaseMasterID,csdate,cstype,PolicePersonID
30401,54931,2026-07-13 00:00:00,A,1028
30402,54932,2025-11-23 00:00:00,B,544
30403,54933,2026-07-13 00:00:00,C,333
30404,54939,2025-02-12 00:00:00,A,1310
30405,54942,2024-12-22 00:00:00,C,125
30406,54944,2025-12-31 00:00:00,A,205
30407,54945,2024-06-11 00:00:00,A,391
30408,54947,2023-12-30 00:00:00,A,156
30409,54948,2026-07-13 00:00:00,A,288
30410,54949,2026-04-30 00:00:00,A,720
30411,54951,2023-06-11 00:00:00,A,731
30412,54952,2026-07-13 00:00:00,A,998
30413,54953,2025-08-11 00:00:00,A,712
30414,54954,2023-08-15 00:00:00,A,541
30415,54955,2023-02-22 00:00:00,A,1267
30416,54956,2023-11-11 00:00:00,A,255
30417,54959,2026-03-25 00:00:00,A,1000
30418,54960,2026-04-06 00:00:00,C,919
30419,54961,2024-11-28 00:00:00,A,961
30420,54962,2025-11-27 00:00:00,A,1176
30421,54963,2023-12-20 00:00:00,B,1151
30422,54965,2026-07-13 00:00:00,A,226
30423,54970,2026-07-13 00:00:00,A,121
30424,54971,2026-07-13 00:00:00,B,1242
30425,54973,2023-03-27 00:00:00,A,1274
30426,54974,2026-07-01 00:00:00,B,769
30427,54977,2025-05-25 00:00:00,A,1050
30428,54978,2025-07-01 00:00:00,A,729
30429,54984,2024-04-30 00:00:00,A,1285
30430,54986,2024-04-15 00:00:00,A,310
30431,54987,2024-11-29 00:00:00,B,773
30432,54991,2023-11-23 00:00:00,A,725
30433,54992,2025-06-13 00:00:00,A,292
30434,54994,2025-08-11 00:00:00,A,340
30435,54998,2024-06-27 00:00:00,A,85
30436,54999,2025-04-17 00:00:00,B,843
30437,55004,2024-11-15 00:00:00,B,356
30438,55008,2025-11-16 00:00:00,A,960
30439,55009,2025-10-20 00:00:00,B,1113
30440,55012,2024-03-21 00:00:00,A,460
30441,55013,2023-08-29 00:00:00,A,999
30442,55016,2026-03-12 00:00:00,A,1133
30443,55019,2024-03-05 00:00:00,A,261
30444,55020,2026-06-30 00:00:00,A,124
30445,55023,2023-02-22 00:00:00,A,1300
30446,55025,2023-09-05 00:00:00,A,31
30447,55026,2024-03-17 00:00:00,A,1120
30448,55027,2026-02-02 00:00:00,B,779
30449,55031,2026-07-13 00:00:00,C,1111
30450,55032,2024-11-22 00:00:00,A,103
30451,55033,2023-05-18 00:00:00,A,42
30452,55034,2026-07-04 00:00:00,A,991
30453,55037,2024-06-21 00:00:00,C,876
30454,55038,2023-07-26 00:00:00,A,667
30455,55039,2024-03-02 00:00:00,A,224
30456,55041,2024-05-19 00:00:00,A,604
30457,55042,2024-06-20 00:00:00,A,234
30458,55044,2025-02-01 00:00:00,A,272
30459,55046,2024-07-15 00:00:00,A,507
30460,55047,2026-07-13 00:00:00,C,173
30461,55049,2025-07-26 00:00:00,C,899
30462,55051,2024-05-26 00:00:00,A,209
30463,55053,2025-12-24 00:00:00,A,210
30464,55054,2023-10-30 00:00:00,A,313
30465,55056,2026-07-13 00:00:00,C,167
30466,55058,2024-11-19 00:00:00,A,1252
30467,55059,2026-03-13 00:00:00,A,344
30468,55060,2023-06-04 00:00:00,A,287
30469,55061,2024-11-09 00:00:00,A,896
30470,55063,2023-12-13 00:00:00,B,557
30471,55064,2025-05-28 00:00:00,A,689
30472,55065,2024-09-08 00:00:00,A,903
30473,55066,2025-03-14 00:00:00,A,599
30474,55067,2026-07-13 00:00:00,A,368
30475,55068,2025-02-10 00:00:00,C,607
30476,55069,2025-12-14 00:00:00,B,125
30477,55070,2025-05-08 00:00:00,B,1279
30478,55072,2026-07-13 00:00:00,A,1292
30479,55074,2024-08-08 00:00:00,A,499
30480,55076,2026-07-13 00:00:00,A,1195
30481,55077,2026-04-02 00:00:00,A,11
30482,55079,2026-07-13 00:00:00,A,1230
30483,55080,2026-07-13 00:00:00,A,1082
30484,55082,2026-06-26 00:00:00,A,795
30485,55083,2026-06-03 00:00:00,A,948
30486,55084,2026-03-24 00:00:00,A,546
30487,55085,2026-06-29 00:00:00,A,491
30488,55086,2025-05-18 00:00:00,C,359
30489,55087,2025-12-10 00:00:00,C,44
30490,55088,2026-06-14 00:00:00,A,754
30491,55090,2026-07-13 00:00:00,A,720
30492,55092,2026-06-28 00:00:00,B,202
30493,55093,2025-03-09 00:00:00,C,1249
30494,55094,2026-05-27 00:00:00,A,292
30495,55095,2026-03-09 00:00:00,A,900
30496,55096,2023-05-02 00:00:00,A,789
30497,55097,2024-10-26 00:00:00,C,852
30498,55099,2026-06-22 00:00:00,A,952
30499,55100,2026-07-09 00:00:00,A,880
30500,55102,2025-06-06 00:00:00,A,121
30501,55103,2026-07-13 00:00:00,A,589
30502,55104,2026-07-13 00:00:00,A,203
30503,55105,2025-08-20 00:00:00,A,852
30504,55107,2025-01-31 00:00:00,A,928
30505,55108,2025-03-03 00:00:00,A,1205
30506,55109,2025-06-13 00:00:00,A,1090
30507,55115,2025-12-24 00:00:00,A,1074
30508,55116,2025-04-23 00:00:00,A,71
30509,55117,2026-04-21 00:00:00,A,933
30510,55118,2026-07-13 00:00:00,A,1102
30511,55119,2026-05-13 00:00:00,A,66
30512,55120,2026-07-13 00:00:00,A,904
30513,55121,2024-02-03 00:00:00,A,644
30514,55123,2024-04-13 00:00:00,A,1076
30515,55124,2024-02-17 00:00:00,C,1169
30516,55128,2026-01-19 00:00:00,B,448
30517,55129,2024-02-04 00:00:00,A,663
30518,55130,2026-02-15 00:00:00,A,1176
30519,55132,2026-07-07 00:00:00,A,939
30520,55134,2025-02-14 00:00:00,C,506
30521,55139,2025-03-23 00:00:00,C,1252
30522,55140,2023-05-03 00:00:00,A,721
30523,55141,2023-12-27 00:00:00,A,585
30524,55142,2024-03-11 00:00:00,C,1062
30525,55143,2026-07-13 00:00:00,B,1282
30526,55144,2026-07-13 00:00:00,B,180
30527,55145,2026-07-13 00:00:00,A,644
30528,55146,2026-07-13 00:00:00,A,848
30529,55148,2026-06-01 00:00:00,A,350
30530,55151,2026-07-13 00:00:00,A,1023
30531,55152,2025-08-15 00:00:00,A,1107
30532,55153,2026-07-09 00:00:00,A,431
30533,55154,2025-07-17 00:00:00,A,259
30534,55155,2023-10-15 00:00:00,A,933
30535,55156,2024-08-23 00:00:00,A,296
30536,55157,2026-03-11 00:00:00,A,775
30537,55160,2025-10-17 00:00:00,A,1251
30538,55163,2024-04-07 00:00:00,A,560
30539,55166,2025-08-29 00:00:00,A,605
30540,55167,2026-06-02 00:00:00,A,514
30541,55171,2026-04-26 00:00:00,A,257
30542,55172,2026-06-30 00:00:00,A,671
30543,55173,2023-12-24 00:00:00,A,188
30544,55174,2025-01-09 00:00:00,A,1295
30545,55175,2025-10-02 00:00:00,A,934
30546,55176,2025-09-11 00:00:00,A,52
30547,55177,2025-06-13 00:00:00,A,988
30548,55178,2024-02-20 00:00:00,C,857
30549,55179,2026-07-13 00:00:00,A,1179
30550,55181,2026-07-13 00:00:00,A,631
30551,55182,2026-07-13 00:00:00,A,634
30552,55186,2026-06-17 00:00:00,A,1175
30553,55187,2024-02-28 00:00:00,A,670
30554,55188,2026-04-13 00:00:00,A,1142
30555,55189,2025-04-20 00:00:00,B,715
30556,55190,2026-01-29 00:00:00,A,1325
30557,55192,2025-07-16 00:00:00,A,64
30558,55193,2026-07-13 00:00:00,C,949
30559,55194,2024-09-18 00:00:00,A,348
30560,55195,2026-07-13 00:00:00,A,1201
30561,55202,2026-07-07 00:00:00,A,933
30562,55205,2024-07-08 00:00:00,B,114
30563,55206,2025-05-21 00:00:00,A,674
30564,55210,2024-05-07 00:00:00,A,1273
30565,55213,2025-11-18 00:00:00,C,420
30566,55215,2025-02-05 00:00:00,A,825
30567,55216,2023-05-11 00:00:00,A,1144
30568,55218,2025-08-04 00:00:00,C,1143
30569,55224,2023-05-29 00:00:00,A,562
30570,55225,2026-07-13 00:00:00,B,1094
30571,55231,2026-07-13 00:00:00,A,391
30572,55234,2025-12-21 00:00:00,A,623
30573,55236,2024-10-25 00:00:00,C,734
30574,55237,2026-07-13 00:00:00,A,1298
30575,55238,2023-05-16 00:00:00,A,1051
30576,55239,2025-06-06 00:00:00,A,1003
30577,55241,2024-12-20 00:00:00,A,475
30578,55242,2023-08-29 00:00:00,A,74
30579,55244,2026-02-02 00:00:00,C,513
30580,55245,2025-05-22 00:00:00,A,1130
30581,55246,2024-04-15 00:00:00,A,1287
30582,55247,2026-07-13 00:00:00,A,275
30583,55248,2026-07-13 00:00:00,C,249
30584,55250,2024-06-19 00:00:00,A,459
30585,55251,2026-06-18 00:00:00,A,352
30586,55252,2023-08-15 00:00:00,A,449
30587,55255,2025-10-15 00:00:00,B,1165
30588,55256,2025-03-10 00:00:00,A,849
30589,55257,2025-08-17 00:00:00,A,369
30590,55262,2023-12-25 00:00:00,B,1185
30591,55267,2026-05-02 00:00:00,A,1128
30592,55268,2026-01-10 00:00:00,A,1117
30593,55269,2026-03-13 00:00:00,A,145
30594,55270,2023-12-12 00:00:00,C,308
30595,55273,2025-09-13 00:00:00,C,149
30596,55275,2024-02-11 00:00:00,A,1172
30597,55276,2024-04-03 00:00:00,A,58
30598,55278,2026-07-13 00:00:00,A,915
30599,55279,2025-06-26 00:00:00,C,1190
30600,55281,2026-07-13 00:00:00,C,772
30601,55282,2026-03-01 00:00:00,A,262
30602,55286,2024-08-09 00:00:00,A,956
30603,55287,2025-04-23 00:00:00,B,636
30604,55288,2025-08-23 00:00:00,B,1318
30605,55290,2023-11-17 00:00:00,A,124
30606,55291,2026-02-24 00:00:00,B,959
30607,55292,2026-05-15 00:00:00,A,955
30608,55293,2026-07-10 00:00:00,A,885
30609,55295,2024-01-16 00:00:00,A,1178
30610,55299,2026-05-01 00:00:00,C,1277
30611,55300,2025-09-27 00:00:00,A,497
30612,55304,2025-05-05 00:00:00,B,1033
30613,55305,2024-02-05 00:00:00,C,129
30614,55306,2026-07-13 00:00:00,B,1152
30615,55307,2024-07-18 00:00:00,A,939
30616,55308,2026-03-13 00:00:00,B,58
30617,55309,2024-06-06 00:00:00,A,568
30618,55310,2026-07-13 00:00:00,C,1255
30619,55311,2023-06-27 00:00:00,B,291
30620,55313,2024-07-01 00:00:00,A,1128
30621,55314,2026-06-07 00:00:00,C,1045
30622,55317,2024-02-10 00:00:00,A,1198
30623,55321,2024-07-23 00:00:00,A,1238
30624,55323,2026-04-17 00:00:00,C,515
30625,55326,2024-09-28 00:00:00,A,333
30626,55329,2024-02-27 00:00:00,A,752
30627,55330,2023-08-18 00:00:00,A,529
30628,55331,2024-06-02 00:00:00,A,239
30629,55334,2025-07-27 00:00:00,C,366
30630,55335,2026-07-13 00:00:00,C,543
30631,55336,2023-06-12 00:00:00,A,990
30632,55339,2026-06-29 00:00:00,A,534
30633,55340,2024-02-29 00:00:00,A,785
30634,55343,2026-07-13 00:00:00,C,343
30635,55344,2024-06-21 00:00:00,C,49
30636,55346,2025-06-13 00:00:00,C,1026
30637,55347,2026-07-13 00:00:00,C,994
30638,55349,2023-10-31 00:00:00,A,840
30639,55350,2026-03-13 00:00:00,A,778
30640,55351,2024-04-28 00:00:00,B,23
30641,55352,2024-07-01 00:00:00,A,262
30642,55353,2026-01-28 00:00:00,A,1197
30643,55355,2025-10-18 00:00:00,A,948
30644,55358,2024-02-04 00:00:00,A,1181
30645,55359,2023-11-21 00:00:00,A,267
30646,55361,2026-07-13 00:00:00,A,1181
30647,55362,2026-05-07 00:00:00,B,303
30648,55363,2023-07-05 00:00:00,A,712
30649,55364,2023-10-13 00:00:00,B,219
30650,55365,2024-11-28 00:00:00,C,1143
30651,55366,2023-03-29 00:00:00,A,795
30652,55367,2024-08-28 00:00:00,A,506
30653,55369,2023-06-19 00:00:00,A,552
30654,55370,2023-09-15 00:00:00,A,1090
30655,55372,2026-07-13 00:00:00,C,185
30656,55374,2023-12-12 00:00:00,A,783
30657,55375,2026-07-13 00:00:00,B,561
30658,55376,2026-07-13 00:00:00,A,567
30659,55378,2026-07-13 00:00:00,C,1018
30660,55379,2026-07-13 00:00:00,A,1145
30661,55380,2026-07-13 00:00:00,A,386
30662,55381,2025-08-27 00:00:00,A,187
30663,55382,2025-09-02 00:00:00,A,471
30664,55383,2023-06-07 00:00:00,A,642
30665,55384,2025-03-26 00:00:00,A,1315
30666,55385,2026-06-14 00:00:00,B,140
30667,55387,2026-04-27 00:00:00,C,811
30668,55388,2023-05-26 00:00:00,A,545
30669,55389,2023-07-04 00:00:00,A,24
30670,55390,2024-07-15 00:00:00,A,927
30671,55392,2026-07-02 00:00:00,A,163
30672,55394,2024-01-02 00:00:00,A,97
30673,55395,2025-08-31 00:00:00,C,297
30674,55397,2026-04-27 00:00:00,A,710
30675,55398,2023-05-01 00:00:00,A,725
30676,55401,2024-01-04 00:00:00,C,315
30677,55402,2023-07-30 00:00:00,A,526
30678,55403,2026-07-13 00:00:00,A,1299
30679,55405,2025-12-21 00:00:00,A,449
30680,55406,2024-02-19 00:00:00,A,616
30681,55407,2025-03-18 00:00:00,A,966
30682,55408,2026-05-27 00:00:00,A,135
30683,55409,2026-07-13 00:00:00,A,189
30684,55410,2023-11-02 00:00:00,A,506
30685,55411,2023-08-22 00:00:00,C,958
30686,55412,2026-07-13 00:00:00,A,245
30687,55417,2024-01-25 00:00:00,A,519
30688,55418,2025-07-10 00:00:00,A,40
30689,55420,2024-11-09 00:00:00,A,563
30690,55422,2025-05-19 00:00:00,A,547
30691,55423,2023-06-14 00:00:00,A,916
30692,55424,2025-06-27 00:00:00,C,1032
30693,55428,2024-03-30 00:00:00,A,1176
30694,55429,2025-09-08 00:00:00,A,1312
30695,55430,2025-01-09 00:00:00,A,253
30696,55431,2026-02-16 00:00:00,A,856
30697,55435,2026-07-13 00:00:00,A,343
30698,55438,2025-04-21 00:00:00,A,820
30699,55440,2023-11-04 00:00:00,B,601
30700,55441,2023-11-17 00:00:00,A,962
30701,55444,2023-07-17 00:00:00,A,1141
30702,55445,2024-11-30 00:00:00,A,1045
30703,55449,2026-06-22 00:00:00,C,256
30704,55451,2023-09-25 00:00:00,A,387
30705,55453,2025-05-26 00:00:00,A,730
30706,55454,2024-06-02 00:00:00,A,716
30707,55455,2026-02-06 00:00:00,A,1247
30708,55457,2026-07-13 00:00:00,C,476
30709,55458,2025-12-04 00:00:00,A,69
30710,55459,2026-01-20 00:00:00,A,484
30711,55460,2023-10-07 00:00:00,A,294
30712,55461,2026-07-13 00:00:00,A,12
30713,55462,2024-03-23 00:00:00,C,910
30714,55466,2023-06-23 00:00:00,A,97
30715,55468,2023-08-08 00:00:00,A,174
30716,55470,2025-10-01 00:00:00,A,1303
30717,55472,2024-05-20 00:00:00,A,317
30718,55474,2023-10-25 00:00:00,A,1234
30719,55475,2025-05-07 00:00:00,B,1266
30720,55476,2026-04-28 00:00:00,A,280
30721,55478,2024-11-05 00:00:00,A,1301
30722,55479,2026-03-21 00:00:00,A,41
30723,55480,2026-04-26 00:00:00,C,487
30724,55483,2024-11-16 00:00:00,A,219
30725,55485,2024-02-29 00:00:00,B,471
30726,55486,2023-11-07 00:00:00,A,1086
30727,55488,2026-06-14 00:00:00,A,216
30728,55489,2025-09-20 00:00:00,B,425
30729,55490,2026-07-13 00:00:00,A,151
30730,55494,2024-08-01 00:00:00,A,830
30731,55495,2025-08-13 00:00:00,A,262
30732,55500,2024-12-08 00:00:00,C,663
30733,55501,2024-08-04 00:00:00,C,339
30734,55502,2026-07-13 00:00:00,C,249
30735,55503,2025-12-23 00:00:00,A,950
30736,55504,2025-05-07 00:00:00,A,999
30737,55506,2024-03-17 00:00:00,A,29
30738,55507,2025-11-22 00:00:00,A,211
30739,55508,2024-08-14 00:00:00,A,341
30740,55509,2023-05-10 00:00:00,A,630
30741,55510,2024-05-27 00:00:00,A,252
30742,55512,2026-07-13 00:00:00,C,387
30743,55514,2024-03-22 00:00:00,C,334
30744,55515,2026-06-28 00:00:00,A,354
30745,55516,2023-10-29 00:00:00,A,808
30746,55517,2023-11-29 00:00:00,A,1196
30747,55519,2024-11-07 00:00:00,A,601
30748,55521,2025-09-30 00:00:00,C,142
30749,55522,2025-03-30 00:00:00,A,351
30750,55523,2023-04-18 00:00:00,A,106
30751,55524,2025-01-14 00:00:00,C,93
30752,55526,2024-01-22 00:00:00,B,132
30753,55534,2023-11-18 00:00:00,A,525
30754,55535,2026-07-13 00:00:00,A,569
30755,55536,2025-04-23 00:00:00,B,1232
30756,55537,2026-06-27 00:00:00,A,546
30757,55539,2024-02-24 00:00:00,B,409
30758,55542,2023-10-11 00:00:00,A,666
30759,55544,2026-07-13 00:00:00,C,744
30760,55545,2024-10-07 00:00:00,C,315
30761,55548,2024-09-18 00:00:00,A,695
30762,55549,2025-05-30 00:00:00,A,1238
30763,55551,2026-05-02 00:00:00,A,1288
30764,55552,2026-07-13 00:00:00,C,1060
30765,55553,2024-04-03 00:00:00,A,83
30766,55556,2026-07-13 00:00:00,C,329
30767,55557,2023-07-01 00:00:00,A,142
30768,55558,2024-07-16 00:00:00,A,721
30769,55560,2026-07-13 00:00:00,A,51
30770,55563,2026-02-15 00:00:00,A,1143
30771,55565,2024-01-05 00:00:00,C,283
30772,55566,2023-08-13 00:00:00,A,1155
30773,55567,2026-07-13 00:00:00,A,1109
30774,55569,2026-06-26 00:00:00,A,316
30775,55571,2025-11-25 00:00:00,A,252
30776,55572,2023-12-13 00:00:00,A,203
30777,55573,2024-07-22 00:00:00,C,42
30778,55574,2025-08-05 00:00:00,C,317
30779,55575,2024-06-12 00:00:00,A,147
30780,55576,2023-08-16 00:00:00,A,208
30781,55578,2025-06-26 00:00:00,A,687
30782,55579,2026-07-13 00:00:00,A,173
30783,55580,2025-06-01 00:00:00,A,219
30784,55582,2026-07-13 00:00:00,C,1145
30785,55585,2024-12-10 00:00:00,C,1025
30786,55586,2026-01-27 00:00:00,A,455
30787,55587,2026-07-13 00:00:00,C,895
30788,55589,2026-05-28 00:00:00,A,1279
30789,55591,2025-09-18 00:00:00,B,248
30790,55593,2026-05-19 00:00:00,A,326
30791,55596,2026-07-13 00:00:00,C,1138
30792,55600,2024-12-16 00:00:00,A,64
30793,55602,2024-05-11 00:00:00,A,359
30794,55603,2025-04-20 00:00:00,A,571
30795,55604,2023-09-27 00:00:00,B,1076
30796,55606,2025-02-04 00:00:00,A,285
30797,55608,2023-07-30 00:00:00,A,417
30798,55609,2026-04-21 00:00:00,C,1197
30799,55610,2025-06-07 00:00:00,A,278
30800,55612,2023-08-10 00:00:00,A,989
30801,55615,2025-01-02 00:00:00,A,53
30802,55616,2025-09-28 00:00:00,A,230
30803,55617,2025-06-21 00:00:00,A,653
30804,55619,2024-10-17 00:00:00,A,711
30805,55622,2026-07-13 00:00:00,C,639
30806,55623,2024-07-01 00:00:00,A,470
30807,55627,2024-10-23 00:00:00,A,471
30808,55630,2025-02-16 00:00:00,A,135
30809,55632,2023-06-29 00:00:00,C,53
30810,55634,2026-07-13 00:00:00,A,1184
30811,55635,2026-07-13 00:00:00,C,587
30812,55637,2025-05-12 00:00:00,A,22
30813,55640,2026-03-23 00:00:00,A,941
30814,55643,2026-06-30 00:00:00,C,309
30815,55644,2025-05-22 00:00:00,A,1117
30816,55645,2026-05-15 00:00:00,A,1103
30817,55646,2024-08-03 00:00:00,A,104
30818,55647,2026-07-13 00:00:00,C,674
30819,55649,2025-05-19 00:00:00,A,238
30820,55651,2026-07-05 00:00:00,B,550
30821,55654,2026-05-23 00:00:00,A,893
30822,55656,2025-07-23 00:00:00,A,386
30823,55659,2025-02-17 00:00:00,A,1160
30824,55661,2024-03-04 00:00:00,A,1026
30825,55664,2023-10-15 00:00:00,A,667
30826,55665,2025-11-28 00:00:00,A,436
30827,55666,2026-04-27 00:00:00,B,319
30828,55667,2025-01-16 00:00:00,A,136
30829,55668,2023-09-10 00:00:00,A,1253
30830,55669,2024-11-03 00:00:00,B,338
30831,55671,2023-08-31 00:00:00,A,584
30832,55672,2024-05-27 00:00:00,A,1037
30833,55678,2024-07-20 00:00:00,A,1061
30834,55680,2024-10-05 00:00:00,C,661
30835,55681,2024-04-19 00:00:00,B,160
30836,55683,2024-06-16 00:00:00,A,892
30837,55684,2024-07-18 00:00:00,A,894
30838,55685,2025-09-13 00:00:00,A,733
30839,55686,2024-10-20 00:00:00,A,1019
30840,55690,2026-02-03 00:00:00,A,1037
30841,55692,2025-04-20 00:00:00,A,820
30842,55693,2026-01-07 00:00:00,A,1216
30843,55694,2025-05-14 00:00:00,B,297
30844,55695,2026-04-28 00:00:00,A,949
30845,55698,2023-03-19 00:00:00,A,1040
30846,55702,2024-12-03 00:00:00,C,256
30847,55703,2025-09-27 00:00:00,C,368
30848,55705,2023-06-02 00:00:00,B,964
30849,55706,2023-10-28 00:00:00,A,1076
30850,55708,2026-03-24 00:00:00,A,156
30851,55710,2026-02-15 00:00:00,A,281
30852,55711,2024-07-06 00:00:00,A,1298
30853,55713,2026-01-28 00:00:00,A,1073
30854,55715,2025-08-07 00:00:00,A,1307
30855,55716,2026-05-19 00:00:00,A,122
30856,55718,2024-01-15 00:00:00,A,25
30857,55720,2024-07-24 00:00:00,A,242
30858,55721,2024-10-29 00:00:00,C,386
30859,55722,2024-04-30 00:00:00,A,799
30860,55724,2026-06-01 00:00:00,C,765
30861,55725,2026-07-13 00:00:00,A,684
30862,55727,2024-04-12 00:00:00,A,174
30863,55730,2023-10-25 00:00:00,A,847
30864,55731,2026-01-23 00:00:00,C,142
30865,55732,2024-06-25 00:00:00,A,624
30866,55734,2024-02-20 00:00:00,C,623
30867,55735,2025-06-26 00:00:00,A,1077
30868,55736,2024-04-26 00:00:00,A,749
30869,55737,2024-10-18 00:00:00,A,165
30870,55738,2025-01-06 00:00:00,A,830
30871,55740,2023-11-06 00:00:00,C,389
30872,55742,2025-07-01 00:00:00,C,5
30873,55743,2026-02-28 00:00:00,C,1076
30874,55744,2026-07-13 00:00:00,A,395
30875,55745,2024-12-07 00:00:00,A,397
30876,55746,2026-01-17 00:00:00,A,678
30877,55751,2026-07-13 00:00:00,A,534
30878,55752,2026-01-24 00:00:00,A,271
30879,55753,2025-01-11 00:00:00,B,608
30880,55755,2025-12-15 00:00:00,A,477
30881,55756,2023-11-15 00:00:00,A,102
30882,55757,2026-06-13 00:00:00,A,452
30883,55758,2023-10-15 00:00:00,A,1059
30884,55761,2026-05-15 00:00:00,C,1330
30885,55763,2026-07-13 00:00:00,A,520
30886,55764,2026-05-31 00:00:00,C,473
30887,55766,2025-04-19 00:00:00,A,1106
30888,55768,2025-06-19 00:00:00,A,71
30889,55770,2023-10-29 00:00:00,B,1066
30890,55772,2023-05-04 00:00:00,A,177
30891,55773,2026-04-10 00:00:00,A,240
30892,55774,2026-07-08 00:00:00,A,676
30893,55776,2024-01-28 00:00:00,A,443
30894,55777,2024-03-11 00:00:00,A,634
30895,55779,2025-08-14 00:00:00,B,468
30896,55780,2026-07-13 00:00:00,A,479
30897,55782,2024-06-16 00:00:00,B,289
30898,55784,2025-06-11 00:00:00,A,738
30899,55785,2023-12-16 00:00:00,A,521
30900,55786,2025-08-31 00:00:00,C,62
30901,55788,2025-06-16 00:00:00,A,584
30902,55789,2023-08-14 00:00:00,A,213
30903,55792,2026-02-13 00:00:00,A,471
30904,55794,2025-07-08 00:00:00,A,907
30905,55795,2023-12-31 00:00:00,A,836
30906,55796,2023-04-15 00:00:00,A,895
30907,55797,2023-10-19 00:00:00,A,241
30908,55799,2023-02-28 00:00:00,A,1249
30909,55801,2024-03-21 00:00:00,A,360
30910,55802,2026-07-13 00:00:00,A,594
30911,55805,2026-05-30 00:00:00,A,157
30912,55809,2025-05-21 00:00:00,A,353
30913,55810,2026-05-10 00:00:00,A,958
30914,55812,2025-12-14 00:00:00,A,71
30915,55819,2026-07-13 00:00:00,C,1167
30916,55820,2026-05-17 00:00:00,A,395
30917,55821,2026-07-13 00:00:00,A,651
30918,55823,2025-05-17 00:00:00,A,119
30919,55824,2025-01-01 00:00:00,A,585
30920,55825,2025-01-22 00:00:00,A,9
30921,55827,2026-06-16 00:00:00,A,687
30922,55828,2026-07-13 00:00:00,C,365
30923,55830,2026-02-25 00:00:00,A,492
30924,55832,2024-10-02 00:00:00,C,66
30925,55833,2025-10-27 00:00:00,A,232
30926,55834,2024-07-25 00:00:00,A,501
30927,55836,2025-03-14 00:00:00,A,644
30928,55837,2025-07-30 00:00:00,A,552
30929,55838,2026-03-06 00:00:00,A,324
30930,55842,2026-07-13 00:00:00,C,656
30931,55843,2024-08-22 00:00:00,B,61
30932,55846,2023-08-17 00:00:00,A,1204
30933,55847,2026-01-28 00:00:00,A,857
30934,55848,2026-04-06 00:00:00,B,729
30935,55851,2025-12-08 00:00:00,A,1025
30936,55852,2026-05-13 00:00:00,A,560
30937,55853,2024-12-31 00:00:00,C,1294
30938,55855,2026-07-13 00:00:00,A,529
30939,55856,2026-06-13 00:00:00,A,881
30940,55861,2025-11-12 00:00:00,A,1066
30941,55864,2026-07-13 00:00:00,C,644
30942,55865,2025-10-19 00:00:00,A,947
30943,55866,2024-11-01 00:00:00,A,698
30944,55867,2026-07-13 00:00:00,C,1285
30945,55871,2026-03-25 00:00:00,B,1044
30946,55872,2025-01-10 00:00:00,C,373
30947,55873,2024-08-02 00:00:00,A,996
30948,55874,2025-08-30 00:00:00,A,150
30949,55879,2024-01-12 00:00:00,A,477
30950,55882,2024-05-16 00:00:00,A,684
30951,55883,2026-06-23 00:00:00,A,1295
30952,55884,2025-09-10 00:00:00,A,56
30953,55886,2024-03-04 00:00:00,A,826
30954,55887,2023-07-08 00:00:00,C,1270
30955,55888,2025-03-24 00:00:00,A,455
30956,55890,2026-07-13 00:00:00,C,1234
30957,55894,2024-11-28 00:00:00,A,447
30958,55896,2024-05-22 00:00:00,A,822
30959,55899,2026-07-13 00:00:00,B,1300
30960,55900,2024-06-11 00:00:00,A,193
30961,55901,2023-10-10 00:00:00,A,47
30962,55902,2023-09-04 00:00:00,A,416
30963,55903,2025-06-18 00:00:00,A,1155
30964,55907,2025-08-12 00:00:00,A,115
30965,55908,2024-06-09 00:00:00,C,877
30966,55910,2024-12-22 00:00:00,A,47
30967,55912,2023-12-23 00:00:00,C,657
30968,55913,2026-02-26 00:00:00,A,1233
30969,55914,2026-07-13 00:00:00,C,60
30970,55915,2024-03-30 00:00:00,B,65
30971,55916,2023-09-20 00:00:00,A,30
30972,55917,2024-05-28 00:00:00,C,482
30973,55918,2025-05-06 00:00:00,A,3
30974,55919,2025-12-28 00:00:00,A,917
30975,55920,2025-08-02 00:00:00,A,1201
30976,55922,2025-10-11 00:00:00,C,661
30977,55924,2024-08-07 00:00:00,A,1248
30978,55929,2026-03-26 00:00:00,A,1276
30979,55930,2025-11-15 00:00:00,A,501
30980,55932,2025-05-30 00:00:00,C,519
30981,55933,2023-04-30 00:00:00,A,179
30982,55934,2025-03-03 00:00:00,A,1271
30983,55936,2025-01-01 00:00:00,A,162
30984,55939,2024-12-14 00:00:00,A,975
30985,55944,2025-03-04 00:00:00,A,152
30986,55950,2026-06-09 00:00:00,A,931
30987,55951,2024-12-30 00:00:00,A,1177
30988,55954,2024-06-09 00:00:00,C,62
30989,55956,2026-05-05 00:00:00,A,958
30990,55957,2026-07-13 00:00:00,A,296
30991,55959,2026-01-30 00:00:00,A,733
30992,55961,2026-06-01 00:00:00,A,1298
30993,55962,2023-04-11 00:00:00,A,1005
30994,55966,2024-09-07 00:00:00,C,306
30995,55967,2024-04-05 00:00:00,A,199
30996,55969,2024-01-02 00:00:00,A,74
30997,55970,2025-02-14 00:00:00,A,1030
30998,55973,2024-12-30 00:00:00,C,202
30999,55974,2025-06-28 00:00:00,B,1110
31000,55975,2024-05-06 00:00:00,A,600
31001,55976,2023-10-30 00:00:00,A,649
